Sentiment,Headline
negative,"The men in red lost 3-0 to England at the Ahmad bin Ali Stadium in Al Rayyan, Qatar."
negative,Militia leader Stewart Rhodes could face two decades in prison. It took his son years to escape him.
negative,Covid scientists will be testing different medications to see what works against winter flu.
negative,Tensions were high again as Iran and the US headed towards their latest showdown at the World Cup.
negative,"About 115,000 postal workers are taking part in the dispute with Royal Mail."
negative,"Some Ugandans have been attacking the government's efforts, even denying the Ebola virus's existence."
positive,Watch as Marcus Rashford scores England's 100th World Cup goal to put them 3-0 up against Wales in their Group B match at the World Cup.
negative,"A report says 39,000 people may also have been given incorrect PCR results from a private lab."
negative,"The business secretary says wind turbines are now ""so big"" they cannot be built on land."
negative,"The hoofed mammals from across the Gulf strut their stuff at a very different ""World Cup""."
positive,Tuesday's papers look ahead to the first all-British World Cup match between England and Wales.
positive,Watch highlights as Marcus Rashford and Phil Foden lead England to a 3-0 victory against Wales in their Group B match at the World Cup.
positive,England manager Gareth Southgate is asked to explain the rivalry between the Three Lions and Wales as the teams prepare to meet at the World Cup.
positive,Stephanie Frappart will lead an all-female on-field refereeing team in taking charge of a men's World Cup game for the first time.
negative,"England are on the brink of a place in the last 16 of the World Cup, but who did you pick to take on Wales on Tuesday?"
positive,"Cody Gakpo has made a big impact at the World Cup, with goals in all three of the Netherlands' group games, and can go 'to the moon and back' according to his captain Virgil van Dijk."
positive,Stephanie Frappart will lead an all-female refereeing team in taking charge of a men's World Cup game for the first time.
positive,A group of Iranian football fans opposed to the regime are in Qatar to make their voices heard.
positive,Wales fans remain upbeat after a first World Cup appearance in 64 years ends at the group stage.
negative,Why is bird flu so bad this year and why are scientists so concerned?
negative,Ronnie O'Sullivan is out of the Scottish Open after a shock third-round loss to Gary Wilson in Edinburgh.
negative,The action is the latest in a series of walkouts and will affect deliveries of letters and parcels.
negative,The Human Fertilisation and Embryology Authority finds a lack of Asian egg and black sperm donors.
negative,"About 115,000 postal workers are taking part in the dispute with Royal Mail."
positive,"Wednesday's papers hail England's victory, and a landmark moment for Alzheimer's research."
positive,"The world's largest volcano, in Hawaii, is erupting for the first time in almost forty years."
negative,"Former UKIP leader Nigel Farage claims London, Birmingham and Manchester are ""minority white""."
positive,The final games in Group C will go down as one of the most dramatic evenings at any World Cup.
negative,A decision on whether the first Test between Pakistan and England will go ahead as scheduled will be taken on Thursday morning.
negative,The measure permits police to deploy robots equipped with explosives in extreme circumstances.
negative,A palace aide steps down over remarks made to Ngozi Fulani at a reception hosted by the Queen Consort.
positive,"Luis Chavez gives Mexico a two-goal lead over Saudi Arabia with a ""perfect"" free-kick."
positive,Defender Ben White leaves England's World Cup squad in Qatar to return home for personal reasons and is not expected to return for the remainder of the tournament.
negative,The staple grocery is being rationed in some supermarkets - but why are there so few around?
positive,England face Senegal in the last 16 of the World Cup on Sunday at 19:00 GMT - here is what you need to know.
negative,Richard Drax is facing demands to pay compensation for the role of his ancestors in the slave trade.
positive,A late consolation goal for Saudi Arabia in their group C game with Mexico meant Poland secured second place in the group on goal difference.
negative,Argentina complete a turnaround from the shock opening World Cup loss to Saudi Arabia by qualifying for the last 16 in impressive style against Poland.
positive,BBC Sport looks at which teams have already booked their place in the World Cup knockout stages - and who could join them.
negative,"Christine McVie, who played with Fleetwood Mac and wrote some of their most famous songs, has died."
negative,"Protests in Guangzhou continue a week of unrest in the country, aimed at the country's zero-Covid policy."
